Boiler_Type,Capacity_MW,Steam_Flow_TPH,Rated_Pressure_kgcm2,Rated_Steam_Temperature_C,Superheater_Weight_kg,Reheater_Weight_kg,Water_Circulation_System_Weight_kg,Economiser_Weight_kg,Steam_Drum_Weight_kg,Pipe_Supports_kg,Buckstay_System_kg,Boiler_Rough_Mountings_kg,Foundation_Bolts_kg,Grouting_kg,Insert_Materials_kg,Insulation_Weight_kg,Seal_Boxes_kg,Sealing_Arrangements_kg,Hoppers_kg,Chutes_kg,Deaerator_kg,Soot_Blowers_kg,Boiler_Mountings_Fittings_kg,Maintenance_Tools_kg,Field_Instruments_kg,Instrumentation_Erection_Hardware_kg,Electrical_Panels_kg,Electrical_Erection_Materials_kg,Illumination_System_kg,HP_Dosing_System_kg,LP_Dosing_System_kg,Common_Blowdown_Equipment_kg,Sample_Coolers_kg,Fasteners_kg,Gaskets_kg,Spares_kg,Miscellaneous_Items_kg,Total_Estimated_Weight_kg
CFBC,200,1000,200,400,880329.6,648065.2,185954.9,2563924.5,1013901.4,347471.1,764526.3,73705.1,111263.9,95078.7,41313.5,426698.1,111184.9,108795.5,252658.4,140065.5,692375.5,159047.5,267081.0,29177.4,50829.0,31259.3,81582.9,46630.7,14807.1,22592.2,9867.4,16795.9,7975.9,32295.5,13581.9,470451.5,143192.7,9854480.0
CFBC,200,300,150,350,214290.0,139775.8,156205.5,640374.2,875027.0,247381.5,762468.0,72520.8,99929.4,79349.6,48400.2,255058.9,127382.1,96423.8,294560.8,121625.8,331152.0,141423.3,270030.5,33961.1,45138.2,27349.7,80505.1,46618.9,12415.7,23231.2,9888.7,16440.3,9097.8,21319.2,12660.2,280433.9,73884.6,5666323.8
CFBC,500,1000,300,350,919810.9,694294.2,600038.1,2528668.2,2616156.4,438066.1,1548850.7,123020.7,148560.7,141161.0,59712.6,804058.4,172804.5,170295.7,494192.5,194761.5,689325.4,218036.4,433815.9,38466.7,61824.8,42217.9,114666.4,77060.0,19640.4,25329.0,14102.4,25977.4,11628.7,42457.3,21822.4,705463.9,180752.1,14377039.3
CFBC,500,2000,200,300,1871621.0,1041608.1,569050.1,4183610.2,1924400.5,600686.4,1308338.4,120892.1,173450.1,139841.7,61044.4,1007474.0,201127.5,173610.9,485283.1,222963.7,1043060.8,213982.3,437664.0,44140.2,60161.5,42927.7,115509.3,66388.3,19383.4,25436.2,12433.2,22158.5,9849.6,42609.5,21598.9,755677.2,226707.8,17244690.6
Bi-Drum,250,500,100,250,335286.0,228736.9,166068.9,1183783.8,1161138.4,266907.8,744020.6,96218.9,106706.1,106469.3,45062.2,402663.5,101682.5,86388.8,290062.1,134223.4,461604.8,154057.4,261431.9,31777.9,47400.9,29071.5,78340.1,52106.4,15594.6,24670.5,10539.0,20602.2,8191.6,30078.6,12331.3,360479.7,94007.1,7147704.7
CFBC,500,1000,100,250,590726.1,456136.1,410863.0,2329444.1,1453738.7,414015.0,1543447.7,119968.9,143519.9,120242.2,59766.5,839843.7,202662.7,176058.5,495460.0,194240.5,680947.5,255956.0,388139.8,39135.0,71503.3,43435.7,102547.6,67934.0,16999.8,30358.9,12045.8,21405.6,11500.9,37518.5,21273.4,521070.8,155627.6,12027533.8
Two-Pass,250,2000,250,350,1627338.7,1077916.3,307678.4,4279841.1,1122154.0,565312.0,581805.6,94812.4,110223.6,89898.8,52749.4,613799.5,93238.3,80891.4,334651.2,133882.8,1030652.5,181208.2,301420.4,36327.8,55315.8,28821.5,90472.0,52217.3,15777.2,21188.8,12180.4,20831.4,9820.3,36070.5,20780.1,701902.0,181304.7,13962484.4
CFBC,660,500,300,400,543265.7,365099.1,810504.9,1109576.8,3368837.5,389802.6,1587484.5,163978.8,193088.3,140649.8,67618.0,821462.9,202306.4,194446.4,575294.3,247917.6,401891.3,289775.1,508035.5,41700.4,69042.2,41695.7,129533.6,73259.1,18045.0,32911.1,15547.1,27067.6,12129.8,43368.3,18079.2,584789.1,176351.0,13264554.7
CFBC,200,1000,150,350,749999.5,571613.2,154960.6,2464583.8,750507.9,402059.6,747679.3,86570.4,111015.9,82036.4,40999.4,438322.2,110568.2,95687.5,298377.1,138548.4,698242.0,139630.7,265864.9,30091.5,44953.7,26301.0,71669.3,54341.0,12577.5,19449.6,9977.0,16968.3,7989.2,31746.7,15948.8,387968.3,138582.0,9215830.9
Two-Pass,250,1000,250,250,784336.0,396022.1,265570.7,2337175.5,1149700.6,399313.0,655607.2,82750.7,110238.9,87925.2,45676.1,507705.5,107867.2,95038.9,283625.5,158050.6,704527.3,178070.1,259863.3,30712.9,57428.1,34327.9,75067.8,50272.0,16139.1,21494.0,10207.3,20734.8,9678.8,29841.7,14879.2,464351.7,119007.6,9563207.3
AFBC,100,300,150,250,177810.5,124601.1,85209.7,713564.4,484342.3,181859.7,302392.6,49980.2,70193.2,60714.6,31541.1,185733.0,68801.9,59534.0,209350.5,86582.0,284700.8,112053.8,159119.1,23821.8,41144.4,20744.6,53423.0,35398.1,12088.2,15895.2,9560.2,15609.6,6653.9,19726.5,9699.0,191417.3,58209.4,3961475.7
AFBC,500,500,200,250,334802.6,235302.6,487221.8,987628.9,1936219.5,316694.5,1011805.2,141199.6,169599.2,123702.1,59841.6,585494.6,156448.0,115277.9,491983.6,220937.9,462763.3,257653.1,452762.9,44724.8,71282.1,36568.0,114996.0,77213.7,19766.8,25125.1,14453.4,22352.3,9700.3,32967.8,16772.6,494169.5,127546.5,9654977.8
Two-Pass,660,500,250,300,418278.8,237855.2,767866.1,1068627.9,2661644.6,405652.3,1391042.3,166690.4,191576.1,163600.6,67774.3,702604.1,171423.0,148541.2,587480.4,255224.9,399315.1,247551.1,522212.8,49558.5,67094.8,41709.5,129466.1,86563.2,20781.4,31841.2,13494.3,23651.0,12156.3,43342.8,21098.8,579710.8,171256.3,11866686.2
Two-Pass,500,2000,250,350,1620920.3,1111155.7,549784.4,5142255.9,2142070.4,600963.1,1092630.2,124011.1,143384.4,142857.3,61365.3,993206.2,134898.2,132017.9,496297.6,188114.7,890764.5,216778.4,443666.7,39500.8,72801.9,42659.7,102199.5,68660.1,19798.9,29919.3,12036.1,25742.7,9684.2,50964.3,21213.1,724437.2,256031.9,17702792.0
Bi-Drum,660,1000,325,250,827872.9,648387.2,851512.1,2363164.8,4360088.7,589267.9,1492119.1,163473.1,170142.7,136802.3,68794.3,1003003.1,190467.6,136980.8,494975.3,250902.6,696710.6,296174.9,435622.5,47806.2,79523.0,39774.2,113188.3,86884.1,18631.7,32988.0,12850.3,27993.8,10850.2,47699.9,20378.5,861970.8,251698.9,16828700.4
CFBC,200,200,200,300,165810.8,95717.2,177584.4,410722.2,993420.5,199457.8,656516.6,85967.4,113304.1,96160.2,42663.8,231329.6,105811.5,111230.4,292872.3,139601.1,229851.1,158857.5,226175.3,29029.4,44132.2,26414.0,80059.1,45324.1,14811.8,19104.3,11215.6,19491.7,9371.6,20106.2,10182.8,230156.6,68630.5,5161083.7
Bi-Drum,200,1000,250,250,918053.8,533776.0,234205.6,2306703.5,1595825.5,426327.9,612761.3,74214.5,100040.1,94108.5,49222.0,379225.6,89965.8,89679.9,296879.1,118740.5,588847.5,137204.6,224811.4,34213.6,53031.2,26980.5,80548.6,46804.3,15137.2,22824.1,9651.7,16810.1,7806.1,26815.1,13609.8,411480.0,146808.1,9783113.5
Two-Pass,800,1000,200,350,855274.8,483080.0,967693.9,2526713.6,2506640.0,500406.8,1553013.3,160087.6,215237.7,153006.0,71056.9,962741.5,165668.3,146308.4,563915.0,246561.2,698978.5,325348.2,490445.5,44074.8,84675.4,42870.7,123803.9,81728.0,19659.0,30396.1,14054.5,29202.8,11348.3,51227.5,25797.0,660319.5,228200.4,15039535.1
Two-Pass,500,2000,300,300,1638424.1,958677.1,727634.0,4162517.7,1906247.0,592972.6,1095064.1,119591.1,172008.2,143425.9,59425.3,864185.1,129949.6,132803.4,420600.1,189709.0,1073354.3,223113.0,438115.3,37679.2,72716.9,36302.0,115639.4,68868.1,16482.0,30279.8,11952.1,25566.9,11277.3,42688.2,25514.3,758659.9,221570.9,16523013.9
CFBC,250,300,200,300,254519.7,167736.7,272531.7,635631.3,1188768.2,234943.9,911116.1,95896.3,125351.5,103252.8,52456.1,344670.9,139354.4,120864.1,287968.3,152808.8,295005.7,177977.0,265773.8,30658.9,56604.1,33604.1,89655.7,58553.1,13918.3,23954.1,10192.1,21108.7,9539.8,23093.0,11796.8,325033.7,83215.3,6617555.0
AFBC,270,500,200,300,404806.0,219393.1,247357.9,1230719.3,1271426.9,322556.3,634477.2,102873.1,110819.2,108728.9,53265.1,442696.2,97196.1,86590.3,304433.9,142065.5,387043.2,187947.3,320548.3,32600.9,58040.9,34174.8,90874.8,61141.0,16475.9,21934.1,12518.0,18126.2,10027.4,30988.4,12949.7,366263.7,93846.0,7534905.6
AFBC,200,150,150,350,113853.5,60291.8,156776.0,320093.0,889632.8,215786.1,589799.9,72827.9,97534.8,94595.5,48689.4,210207.7,99839.1,73171.7,302446.7,141927.5,220680.4,138291.0,270671.9,33533.5,51080.6,26648.1,80779.5,46949.2,14873.9,19932.9,9649.7,19311.6,7926.3,22397.5,11449.0,201622.9,68570.9,4731842.3
CFBC,250,2000,150,300,1469806.2,967741.0,236355.7,4816744.6,942561.1,546276.7,901540.2,98627.4,126460.3,104254.6,52666.3,548724.5,123906.0,120494.8,293967.9,131080.2,924615.0,179244.2,254202.0,35813.4,47213.3,33039.6,88193.1,50004.5,13287.9,24825.2,11745.7,18170.2,9736.5,42037.7,17759.6,609698.3,211439.7,14052233.4
Bi-Drum,500,2000,250,350,2186195.8,1225840.4,549641.7,4242407.1,3100344.4,646933.3,1057176.4,140731.1,147334.6,124540.9,70682.3,886900.5,161428.4,142183.1,437689.8,221377.3,884092.9,213109.5,442607.2,39079.2,61042.7,43258.1,115351.2,66524.8,17024.8,29499.7,12426.9,21913.7,11324.6,50267.3,24591.9,996714.9,290033.6,18660270.1
AFBC,50,500,250,350,400041.1,284785.7,50610.1,1279867.4,315237.8,262631.0,176950.5,40452.5,61916.6,42737.8,24192.6,114827.9,49783.6,36932.3,118914.1,70346.5,452842.5,79042.8,123993.8,22707.7,31605.3,16096.3,39574.7,31312.1,9641.6,15216.4,7885.4,10998.1,5724.6,15802.3,7800.5,189320.2,65297.2,4455089.0
AFBC,200,1000,300,300,936511.8,508459.4,222725.7,2386302.9,1156733.1,345056.4,590029.1,72003.2,95959.1,95048.1,42110.7,439583.2,96960.2,85100.9,298758.8,139102.8,706409.8,157492.6,230736.3,29072.0,45339.6,31023.9,80051.4,53427.9,14698.7,23075.4,10030.3,16908.5,7786.1,32457.7,16115.1,461237.0,122281.0,9548588.7
CFBC,200,1000,150,300,713291.8,456124.9,183524.3,2128334.1,887772.8,329829.0,777192.7,73181.8,98454.3,79478.4,48216.4,375654.0,106054.9,93822.3,261901.2,138304.5,590875.3,140391.9,262399.4,34449.4,52279.8,27401.1,82876.2,53211.1,12450.5,20040.9,9638.3,16908.7,9278.6,32056.1,16019.6,439516.3,134781.1,8685711.7
AFBC,800,2000,325,300,2068668.5,1261548.6,1043897.6,4975022.1,3705934.2,592975.6,1408285.5,159927.1,209256.6,179143.4,83675.3,1226266.8,166687.5,174192.6,550164.8,277679.3,1037507.2,274848.6,504876.1,45687.2,83668.6,51541.6,140092.6,95438.8,19011.0,34374.7,13502.6,29213.3,11177.8,50252.3,25063.2,933422.0,284864.1,21717867.2
CFBC,270,1000,200,400,1023534.1,558604.1,293312.0,2540476.8,1094131.3,419615.0,810032.0,101772.4,109935.2,106906.5,48124.1,525898.5,149813.7,110290.4,298257.3,137340.6,594008.8,187636.7,274253.2,37176.3,48381.1,30136.7,80205.5,60017.4,14123.3,24950.7,12473.2,21320.7,8626.6,29616.4,17826.5,445000.2,155826.6,10369623.9
AFBC,500,1000,250,250,741972.9,514159.9,546328.5,2008148.6,2516356.3,478489.0,985216.9,140533.8,167805.4,145528.7,68225.6,814811.6,157974.0,116344.5,436910.1,216136.8,693737.0,251655.8,378558.9,39393.6,72604.6,36936.3,99128.0,78996.6,19144.2,29853.3,12095.6,22038.8,9864.9,42151.4,21937.6,625226.9,164892.7,12653158.8
CFBC,270,500,150,250,323500.3,239399.0,252877.9,1163581.7,1182851.3,267234.9,820830.5,85808.5,126863.4,105690.2,47865.3,366617.0,148182.1,128482.1,310440.6,161938.5,405247.7,159887.7,272537.3,37623.7,49233.1,29096.6,78582.5,53655.0,13754.3,24849.1,12442.2,21341.4,8582.6,30440.7,15339.7,369551.0,108603.3,7422931.2
Two-Pass,660,200,200,350,136833.6,77417.4,660487.5,435945.5,2504835.3,303906.8,1192464.3,166374.7,165208.8,140464.5,67132.7,537780.0,175329.5,128838.0,504750.9,222774.2,261691.3,245040.4,513633.0,43063.3,68120.0,47647.9,133645.2,89045.1,20718.1,33206.4,12829.1,27147.1,10702.7,34280.3,19963.6,479979.4,127484.7,9588741.3
CFBC,270,500,150,400,455612.3,293281.6,257963.2,1314726.8,1159117.5,320198.8,825963.6,87071.9,111676.7,110376.6,45687.5,434411.3,125483.2,127977.9,347515.8,161796.2,467410.7,158950.4,309451.9,37394.4,57720.9,30488.4,93372.2,60349.2,16471.2,20881.9,10465.7,18125.7,9840.0,30502.8,13030.9,379158.7,96483.2,7988959.1
Bi-Drum,50,300,325,350,267953.3,178681.0,51115.7,755110.8,427490.0,225049.4,217646.7,40783.4,53039.4,44147.8,28035.7,97858.8,51192.9,45148.6,121897.0,70854.2,344836.9,82324.1,122984.1,19084.5,32083.1,16906.8,40825.5,26261.0,8538.8,14729.1,6730.1,12554.3,5475.5,15790.4,6672.3,160579.6,53594.9,3645975.7
CFBC,500,2000,300,300,1780483.8,1370689.9,719765.3,4940706.8,2698361.8,641135.3,1512534.1,119384.1,169849.6,139421.6,58823.9,857783.5,168908.8,176026.5,501203.4,189420.7,1052495.4,217344.4,451914.4,45446.1,72490.9,37601.4,118920.2,79382.4,19742.4,25196.5,14460.8,25562.7,11666.5,44048.0,21276.0,817020.3,279604.0,19378671.5
CFBC,200,500,100,250,332237.7,211030.3,131745.7,998591.9,738564.4,236223.7,750756.7,86293.8,115602.2,80434.2,42144.3,296357.6,107904.8,107561.9,292677.9,123190.9,465733.3,135247.7,266496.2,33368.7,53093.9,31798.0,71452.2,54535.5,14956.6,22852.7,11154.0,16866.1,7762.2,23086.8,11725.2,319134.5,95807.3,6286388.9
CFBC,660,150,300,400,136695.1,103109.3,830276.5,324513.1,3004782.4,385930.1,1847798.0,141469.6,166506.1,159705.7,79563.8,572492.7,193906.6,199804.8,492679.0,257280.6,221124.9,287475.3,507355.4,48679.1,78280.0,46671.5,110803.5,75788.1,21074.0,32617.7,12920.9,24198.9,12431.2,33487.1,16653.0,567612.5,146496.5,11140183.0
CFBC,100,500,150,250,312196.6,246715.9,74468.9,1024602.0,470845.0,254900.5,451974.5,57264.8,71422.7,70679.8,31303.1,219916.0,87904.6,75850.7,180433.4,84557.3,455025.0,100313.2,156979.3,27390.6,34262.4,24495.4,53034.2,34441.3,12246.7,18400.7,9712.0,15793.0,6588.1,21921.6,9263.4,249647.7,64638.6,5009189.0
CFBC,270,300,200,250,205866.2,134447.2,295582.0,711877.0,1088789.0,244197.1,841635.9,86819.5,113951.9,91210.4,54705.6,370825.9,146872.8,108509.9,310799.8,136403.9,296121.5,162912.7,308991.9,31463.2,58999.0,29623.4,93079.0,61259.8,14162.6,24975.6,12288.1,20807.8,9787.8,23892.5,11901.5,331002.3,88348.5,6522111.3
AFBC,800,2000,250,250,1481389.0,933304.7,1077904.1,4024823.0,3205287.8,572123.9,1630945.3,180164.4,183008.7,148490.6,73607.8,1193880.0,169563.5,169859.5,636069.6,238135.3,926577.3,326583.4,490336.2,52728.0,72860.7,43622.5,143823.7,80425.7,19650.2,29695.2,13596.0,25257.0,11155.4,50560.5,29297.8,904759.6,309804.6,19449291.0
Bi-Drum,270,1000,100,350,788226.3,463541.8,204945.6,2167497.3,1247410.6,410702.4,762944.7,87360.1,113870.8,94837.9,55313.5,448918.9,103994.3,90762.6,305415.2,162561.9,703290.9,191068.6,314184.1,32491.9,57361.2,33924.3,91457.7,52501.6,13815.8,20997.0,11960.8,21084.8,8379.7,34334.7,17520.9,421761.7,124210.3,9658649.9
CFBC,200,1000,100,250,672173.5,387967.4,151052.5,2355785.3,744046.9,369647.5,758629.9,86942.6,112598.8,94133.7,48539.2,370322.6,123798.0,108410.0,256944.6,119790.0,696048.7,141790.7,235799.2,34834.9,51624.9,31775.7,80292.1,47425.2,14699.2,19770.2,11349.8,17056.9,9309.7,27996.6,15641.7,420669.6,105777.3,8722644.9
AFBC,500,2000,200,300,1736727.7,1080616.2,567300.6,4963044.1,1935471.2,518564.5,986314.6,142645.6,168141.8,123590.4,70863.8,1010608.9,157861.3,137306.7,488621.6,192064.7,906434.6,220583.8,437067.8,45963.7,72105.8,37861.8,118309.5,68906.6,17171.1,25811.5,12584.2,25367.9,10095.5,43678.3,24923.3,726282.7,262040.9,17334932.7
Bi-Drum,200,500,150,350,431935.5,285139.1,155770.9,1285934.1,1112705.3,272454.7,541060.4,75062.4,115803.9,80400.7,49303.2,352523.0,101128.0,88922.2,295496.2,142609.3,386737.0,159157.5,267856.1,29030.5,43860.6,30663.8,68900.9,46519.2,12470.8,20032.6,11364.2,18938.0,9195.2,27813.5,11945.3,305616.5,105822.0,6942172.6
CFBC,800,300,200,400,288079.3,184058.5,851562.0,771361.0,3430316.8,370727.6,1812573.4,156798.1,179550.6,150026.4,82708.2,795264.3,253707.6,216641.6,542820.8,235184.3,331415.5,278454.2,560144.3,51476.3,83874.9,44631.0,121937.0,92531.3,22192.7,30041.3,15753.3,24587.8,13142.1,38507.0,22441.0,655382.3,191541.1,12899433.6
AFBC,250,1000,150,350,808828.7,504517.7,231773.6,2108335.5,1102385.2,337924.2,683427.7,95373.4,125599.7,90613.5,52457.0,515012.0,94888.7,94130.1,299196.5,133529.7,696536.9,158316.0,258598.6,31032.8,57262.4,29009.7,87192.2,51151.5,13473.7,23903.7,12250.1,18206.8,9664.2,33420.7,17245.8,408561.3,122127.0,9305946.6
CFBC,200,300,150,250,185914.6,122870.5,162073.9,616331.4,897719.3,247555.8,775815.4,86413.9,115881.0,93187.6,42595.1,296097.8,124903.5,91736.1,303665.6,139637.6,343475.8,142162.2,225004.9,33474.6,50793.6,27369.5,80863.5,47433.9,14849.4,20049.3,11601.0,16747.2,7709.7,21372.1,10498.9,238166.1,82271.3,5676242.1
CFBC,660,2000,250,350,2136671.4,1221686.6,776372.5,4410846.6,3184576.2,560319.0,1887959.7,139203.5,169511.5,162893.6,67281.8,1076844.7,226785.4,167463.0,492704.9,249848.8,1070821.4,250569.8,433552.6,42021.8,80324.7,46273.2,129380.2,73863.1,18484.7,32811.9,15158.1,24318.1,10395.9,47671.5,23575.9,1032881.9,305179.7,20568253.7
AFBC,660,2000,150,250,1496732.6,803569.6,668010.3,4062406.4,2215882.4,517304.9,1466818.4,140164.8,192259.0,162972.0,66943.3,1241902.8,151732.7,152871.7,571976.4,223860.6,1076486.3,288255.0,513140.0,48455.5,69411.3,48284.5,128654.6,85767.0,20943.0,27565.5,13221.8,27887.1,12202.5,55392.8,27977.1,881121.4,262149.7,17722323.0
Two-Pass,800,1000,300,350,821680.8,556627.7,1017870.6,2463250.8,2948065.5,457927.6,1373748.1,154340.3,216023.5,180266.5,85542.9,964049.8,168428.8,165285.2,650909.2,237680.0,680317.8,281607.6,480297.4,44532.6,72941.2,50980.2,140431.8,81283.4,22608.2,34732.1,13670.9,24819.0,10997.0,44801.3,25329.8,790015.3,207895.2,15468958.1
Two-Pass,800,2000,300,350,1707750.5,970500.6,1172540.6,4989253.7,3531236.1,653156.5,1583195.6,179971.3,215490.4,174782.6,82863.8,1221647.8,190543.1,170355.7,627590.4,236366.8,906997.2,328784.5,586423.7,52188.4,72204.6,51153.2,140180.2,82123.6,22074.9,29914.3,16274.9,25741.8,12919.6,59180.0,25440.8,897144.6,269565.7,21285557.5
Two-Pass,800,150,250,350,104990.1,61579.2,1087308.8,380990.2,2809328.4,393125.3,1606849.8,185512.6,185910.7,148247.7,83556.3,559906.9,191213.0,168656.3,630713.6,243840.5,225136.8,278383.3,573932.7,51796.0,70722.1,51747.1,121386.6,95375.0,19797.5,29539.6,13669.8,25467.3,11055.1,41571.2,20985.3,554879.7,145658.5,11172833.0
AFBC,500,300,200,400,271885.6,140859.0,576981.1,774305.1,2240870.6,295267.3,995277.5,142100.9,167726.4,143671.0,61549.2,562756.9,154590.4,116344.3,502395.2,194471.6,286740.3,213624.4,375100.1,39467.2,71459.8,43781.2,114784.8,68256.2,16561.2,25488.5,12357.8,22176.1,11736.1,30551.1,15610.7,385928.9,137352.8,9212029.3
CFBC,200,500,150,300,389697.3,265466.6,156842.1,1071839.1,769658.4,258782.1,761816.1,74411.8,115202.9,79829.4,41518.1,308433.7,107642.4,93580.8,294714.2,123193.4,390196.4,140608.3,264386.5,29253.3,44356.5,26279.4,82055.2,54905.2,15057.3,19217.1,11271.3,16977.5,7952.8,26863.6,13728.5,328095.5,83408.3,6467241.1
AFBC,200,300,200,250,193023.0,117988.7,214427.1,598520.7,1001929.0,216657.8,517219.0,72501.3,114191.2,81703.2,49120.3,257998.2,86538.4,84951.3,305159.6,121474.2,340887.0,162444.8,228496.7,29304.8,45086.4,26562.5,82333.2,55338.5,12878.8,23219.9,9678.9,18909.2,8028.2,21719.6,10384.4,229691.6,70126.3,5408493.8
CFBC,800,500,325,300,438410.0,280866.3,1054309.7,1241279.8,4290842.4,430482.5,1818641.4,160789.6,179152.7,172767.6,70738.5,925284.7,211280.8,193073.7,633620.4,280007.5,404930.8,319520.3,505867.4,52006.8,74479.2,50178.9,121752.2,82466.4,18858.4,34028.1,13922.1,29883.8,13181.1,39392.9,20345.9,637965.9,224586.5,15024914.3
CFBC,50,200,200,250,133175.7,99501.8,46144.1,401060.0,242115.1,168995.3,228062.2,34486.1,61534.6,50244.8,27945.2,88218.6,62154.2,54260.0,142189.0,61626.6,267662.6,80621.4,105970.6,22325.0,31660.1,16739.0,40531.0,30757.2,8544.6,14922.3,7932.1,11168.5,6537.5,11956.3,6192.6,138009.7,36445.8,2739689.6
CFBC,200,1000,325,250,983719.5,548936.6,230709.1,2400962.0,1037468.3,356133.8,653639.4,74701.2,110750.6,93737.1,47695.7,437284.8,126301.3,111782.7,299022.2,141907.0,681256.9,161214.8,232156.7,34146.9,43584.7,26655.0,79767.2,47639.4,12737.9,22954.9,9984.8,19183.7,9144.8,32084.9,13775.0,475877.4,140777.1,9697693.4
AFBC,660,200,150,250,133762.9,83234.9,585554.9,405494.9,2189558.2,294637.3,1462295.0,168693.0,166536.4,160950.7,65272.4,624885.6,156932.1,134012.1,509113.4,223354.8,229058.2,248359.2,510438.8,42004.2,77103.0,40771.5,112001.7,74709.6,21271.8,27663.9,13375.1,28047.0,12104.8,32989.5,16364.7,486397.5,126106.5,9463055.6
AFBC,200,1000,150,250,736598.7,387544.2,159094.5,2336789.8,868680.9,326286.2,599353.6,86959.5,98852.7,82318.9,41404.1,434397.7,99999.1,74687.9,302172.7,122549.3,682778.3,138840.5,264725.8,28959.9,51377.4,30531.9,80948.6,54757.6,14702.3,19715.9,9624.6,16966.4,8083.7,31744.7,14102.1,424931.4,106122.9,8736603.8
CFBC,500,1000,200,300,912300.5,592141.7,494264.0,2403661.4,2266496.7,395337.6,1289865.3,144936.5,167677.4,140597.6,70249.6,690180.3,200765.3,146086.1,421802.6,191390.0,686379.8,251344.1,381958.3,38187.8,72678.3,37693.2,118666.7,76840.8,16973.3,25297.2,12120.9,25009.6,11701.3,42900.8,18586.9,645523.4,167842.2,13157457.2
Bi-Drum,660,1000,325,400,1177557.4,801613.6,1018105.0,2262507.7,5196653.7,605786.9,1311410.4,166662.8,171039.6,163050.0,78893.5,1013029.0,158118.3,139387.5,585628.4,252395.2,584309.6,298773.6,440894.0,49745.6,67971.7,40205.7,130857.6,76170.0,21230.2,32915.1,15125.8,23404.4,10489.8,40423.0,20073.2,877008.3,264014.6,18095451.2
AFBC,250,300,300,250,256455.6,152964.3,292154.3,690205.1,1259389.6,242945.2,596815.0,97582.2,127701.7,104020.9,45830.0,348525.4,95515.1,82242.5,294068.9,152773.4,336137.2,178814.2,257829.9,30874.2,55570.8,29267.0,87490.9,51650.6,15470.8,23880.5,11779.5,17563.5,8233.0,23432.6,13682.9,330214.6,99176.9,6410258.3
Two-Pass,250,200,150,300,133754.8,68342.0,239574.1,496490.4,914014.8,195898.5,560800.4,94784.2,122472.5,106830.0,46494.3,267668.4,90957.4,79262.9,342532.1,154036.5,265336.9,155629.2,254293.7,32106.7,47320.0,29296.6,89634.7,59902.6,13550.3,20541.0,12201.9,20802.3,9821.5,25531.9,13008.2,227971.4,79722.3,5270584.5
CFBC,800,1000,325,300,1038417.0,583283.5,1224500.9,2137730.6,3529444.9,477352.5,1876487.9,187182.1,184587.0,150687.2,71357.6,989852.7,248053.7,221567.5,555403.7,277451.4,709383.9,283664.1,493470.6,50696.4,86105.6,49727.9,120342.3,95952.5,22760.3,30308.8,16161.7,28687.1,13185.5,45256.6,21833.9,873397.5,232035.7,16926330.6
Bi-Drum,100,200,150,300,130502.6,88649.3,75025.5,417119.3,693573.8,207719.2,371305.7,50639.1,84168.8,67805.3,31067.9,145132.5,73506.6,63399.8,179458.1,84950.1,269418.6,99551.1,157200.3,27874.9,39907.9,24198.5,51867.5,35351.1,10176.0,18624.2,9749.3,13713.3,7797.1,15584.2,8836.6,185963.7,48958.8,3788796.7
CFBC,500,1000,250,400,912859.0,604632.8,641075.5,2266339.2,2120281.1,496957.5,1534153.5,120885.0,148450.9,122538.2,60574.0,803438.4,200644.3,175592.3,497153.0,189428.4,601059.4,215796.0,379054.5,39027.7,61950.7,36893.0,102169.8,67073.0,17032.4,25379.5,14011.5,25610.9,11614.3,37150.2,18542.0,591338.0,178548.1,13317254.1
AFBC,800,2000,300,300,1965401.6,1205707.0,1172019.5,4937126.4,4132174.1,596798.3,1660122.0,154088.4,209476.3,177112.2,74273.6,1378480.9,199493.1,145332.5,638572.9,245874.4,898234.4,270692.6,487814.9,44943.9,74068.2,49610.2,141180.0,81458.0,21905.5,30302.8,14174.7,29283.6,12792.5,50953.7,24823.0,1065400.1,325835.5,22515526.8
CFBC,270,1000,150,250,658180.7,509539.9,222732.7,2380008.4,993215.1,395248.6,944234.2,101987.4,113308.3,92933.5,53699.1,465061.1,148470.4,109385.1,299929.1,142347.6,602168.8,187459.0,270959.1,37535.4,49820.9,30013.1,80312.1,61087.7,15887.6,21269.8,10273.5,21287.7,9823.1,30257.8,17794.3,405644.5,128071.4,9609947.0
CFBC,270,1000,300,400,1001523.0,732842.6,359093.6,2204969.8,1279845.0,451367.2,971655.0,85835.2,112937.1,93761.3,54304.5,453960.2,145592.2,126558.8,355300.5,162519.3,603445.7,161303.3,313812.7,37522.2,57555.4,29416.9,90424.3,53847.2,16265.7,24611.1,12006.0,18572.7,10012.3,34872.6,17143.5,561585.0,140281.0,10774742.9
Bi-Drum,250,500,200,250,356442.4,280061.8,236350.1,1187009.0,1788239.5,292266.5,621586.7,84079.4,105977.2,104631.0,52196.5,417804.8,114584.4,84752.2,295994.7,135925.3,401793.2,178399.5,255733.7,31801.1,48407.1,29210.0,75131.3,60089.5,13267.1,20494.7,10389.7,21022.0,8437.6,25345.0,14747.4,333915.4,99151.1,7785236.9
